service,type,genre,score,popularity
netflix,Movie,Thriller,5.75,8.033999999999999
hbo,Movie,Family,7.75,35.178000000000004
hbo,Movie,Comedy,7.75,35.178000000000004
hbo,Movie,Animation,7.75,35.178000000000004
hbo,Movie,Adventure,7.75,35.178000000000004
amazon,Movie,Comedy,5.4,14.614
amazon,Movie,Comedy,5.2,14.677
hbo,Movie,Animation,5.25,6.2829999999999995
amazon,Movie,Crime,5.4,2.955
hulu,Movie,Drama,8.149999999999999,26.19
hulu,Movie,History,8.149999999999999,26.19
hulu,Movie,Romance,8.149999999999999,26.19
netflix,Movie,Adventure,5.75,25.625999999999998
netflix,Movie,Action,5.75,25.625999999999998
netflix,Movie,Drama,5.75,25.625999999999998
netflix,Movie,Thriller,5.75,25.625999999999998
netflix,Movie,Drama,7.55,2.213
netflix,Movie,Comedy,7.4,1.807
amazon,Movie,Western,6.2,7.367999999999999
amazon,Movie,Horror,5.449999999999999,4.944
hulu,Movie,Horror,6.4,40.936
hulu,Movie,Thriller,6.4,40.936
hulu,Movie,Science Fiction,6.4,40.936
hulu,Movie,Mystery,6.4,40.936
netflix,Movie,Drama,5.4,6.737
netflix,Movie,Comedy,5.300000000000001,1.722
netflix,Movie,Comedy,3.8,1.2329999999999999
netflix,Movie,Comedy,5.15,9.771
amazon,Movie,Drama,6.15,10.808
netflix,Movie,Romance,7.25,2.548
netflix,Movie,Comedy,7.25,2.548
netflix,Movie,Action,7.25,2.548
netflix,Movie,Action,7.35,16.081
netflix,Movie,Comedy,7.35,16.081
netflix,Movie,Science Fiction,7.35,16.081
hbo,Movie,Romance,6.5,21.017
hbo,Movie,Comedy,6.5,21.017
hbo,Movie,Fantasy,6.5,21.017
netflix,Movie,Action,5.2,3.438
netflix,Movie,Crime,5.2,3.438
netflix,Movie,Drama,5.2,3.438
amazon,Movie,Drama,4.05,1.4409999999999998
amazon,Movie,Family,4.05,1.4409999999999998
netflix,Movie,Documentary,5.8,24.873
hbo,Movie,Drama,7.35,23.563000000000002
amazon,Movie,Action,3.75,1.133
netflix,Movie,Documentary,6.8,3.5260000000000002
netflix,Movie,War,6.8,3.5260000000000002
amazon,Movie,Drama,3.2,1.4
amazon,Movie,Romance,3.2,1.4
amazon,Movie,Romance,1.05,1.548
amazon,Movie,Action,1.05,1.548
netflix,Movie,Drama,5.1,6.9110000000000005
netflix,Movie,Action,5.1,6.9110000000000005
netflix,Movie,Romance,5.1,6.9110000000000005
netflix,Movie,Romance,7.15,1.524
netflix,Movie,Drama,7.15,1.524
amazon,Movie,Horror,5.25,3.7260000000000004
amazon,Movie,Thriller,5.25,3.7260000000000004
disney,Movie,Animation,7.300000000000001,10.664000000000001
disney,Movie,Fantasy,7.300000000000001,10.664000000000001
disney,Movie,Family,7.300000000000001,10.664000000000001
disney,Movie,Animation,7.15,7.041
disney,Movie,Comedy,7.15,7.041
disney,Movie,Family,7.15,7.041
disney,Movie,Animation,6.699999999999999,5.76
disney,Movie,Family,6.699999999999999,5.76
disney,Movie,Animation,8.05,12.865
disney,Movie,Family,8.05,12.865
hbo,Movie,Thriller,6.85,15.654000000000002
hbo,Movie,Crime,6.85,15.654000000000002
hbo,Movie,Mystery,6.85,15.654000000000002
netflix,Movie,TV Movie,3.95,9.632
netflix,Movie,Mystery,3.95,9.632
netflix,Movie,Thriller,3.95,9.632
amazon,Movie,Romance,7.2,47.446000000000005
amazon,Movie,Comedy,7.2,47.446000000000005
hbo,Movie,Comedy,6.8,13.814
hbo,Movie,Romance,6.8,13.814
hulu,Movie,Drama,6.65,18.094
hulu,Movie,Romance,6.65,18.094
hulu,Movie,Crime,6.65,18.094
amazon,Movie,Drama,7.8,10.354000000000001
amazon,Movie,Comedy,7.8,10.354000000000001
amazon,Movie,Action,6.25,2.225
amazon,Movie,Adventure,6.25,2.225
amazon,Movie,Comedy,6.25,2.225
amazon,Movie,Drama,6.25,2.225
hbo,Movie,Drama,7.2,8.684
hbo,Movie,Romance,7.2,8.684
amazon,Movie,Drama,6.75,6.792000000000001
amazon,Movie,Romance,6.75,6.792000000000001
hulu,Movie,Horror,5.7,25.403000000000002
hulu,Movie,Action,5.7,25.403000000000002
hulu,Movie,Thriller,5.7,25.403000000000002
hulu,Movie,Action,5.4,21.504
netflix,Movie,Crime,7.7,27.853
netflix,Movie,Drama,7.7,27.853
netflix,Movie,Mystery,7.7,27.853
netflix,Movie,Thriller,7.7,27.853
amazon,Movie,Horror,5.15,14.119000000000002
hbo,Movie,Documentary,6.8,2.6830000000000003
hbo,Movie,Adventure,5.4,21.336
hbo,Movie,Horror,5.4,21.336
hbo,Movie,Drama,6.95,1.865
hbo,Movie,TV Movie,6.95,1.865
amazon,Movie,Documentary,8.0,1.193
netflix,Movie,Comedy,5.75,3.1
netflix,Movie,Romance,5.75,3.1
amazon,Movie,Family,4.85,2.428
netflix,Movie,Comedy,6.3,2.239
netflix,Movie,Family,6.3,2.239
disney,Movie,Adventure,6.4,86.735
disney,Movie,Fantasy,6.4,86.735
disney,Movie,Action,6.4,86.735
hulu,Movie,Romance,6.65,7.112
hulu,Movie,Drama,6.65,7.112
netflix,Movie,Romance,6.65,7.112
netflix,Movie,Drama,6.65,7.112
hbo,Movie,Adventure,8.4,47.293
hbo,Movie,Fantasy,8.4,47.293
hbo,Movie,Animation,8.4,47.293
disney,Movie,Family,6.1,50.89
disney,Movie,TV Movie,6.1,50.89
disney,Movie,Comedy,6.1,50.89
disney,Movie,Drama,6.1,50.89
netflix,Movie,Documentary,6.85,5.832999999999999
amazon,Movie,Drama,6.0,1.129
amazon,Movie,Crime,6.0,1.129
hbo,Movie,Drama,8.05,54.181999999999995
hbo,Movie,Thriller,8.05,54.181999999999995
hbo,Movie,Crime,8.05,54.181999999999995
hulu,Movie,Drama,8.05,54.181999999999995
hulu,Movie,Thriller,8.05,54.181999999999995
hulu,Movie,Crime,8.05,54.181999999999995
netflix,Movie,Drama,7.1,8.702
netflix,Movie,Comedy,7.1,8.702
amazon,Movie,Drama,4.3,1.7080000000000002
amazon,Movie,Action,4.3,1.7080000000000002
amazon,Movie,Horror,4.1,2.86
amazon,Movie,Action,4.1,2.86
amazon,Movie,Comedy,4.1,2.86
netflix,Movie,Drama,3.8,1.304
netflix,Movie,Comedy,3.8,1.304
netflix,Movie,Romance,3.8,1.304
amazon,Movie,Science Fiction,6.449999999999999,2.145
amazon,Movie,Animation,6.449999999999999,2.145
amazon,Movie,Comedy,6.449999999999999,2.145
amazon,Movie,Action,7.0,9.482999999999999
amazon,Movie,Crime,7.0,9.482999999999999
netflix,Movie,Drama,3.2,1.452
netflix,Movie,Drama,3.25,1.4
netflix,Movie,Action,6.3,38.241
netflix,Movie,Crime,6.3,38.241
netflix,Movie,Science Fiction,6.3,38.241
disney,Movie,Comedy,5.75,13.991
disney,Movie,Romance,5.75,13.991
netflix,Movie,Horror,4.5,13.292
netflix,Movie,Crime,4.5,13.292
netflix,Movie,Drama,4.5,13.292
amazon,Movie,Science Fiction,6.75,92.155
amazon,Movie,Adventure,6.75,92.155
amazon,Movie,Mystery,6.75,92.155
amazon,Movie,Drama,3.7,0.6
amazon,Movie,Romance,3.7,0.6
hbo,Movie,Drama,6.550000000000001,8.23
hbo,Movie,Mystery,6.550000000000001,8.23
amazon,Movie,Action,4.05,1.3969999999999998
amazon,Movie,Adventure,4.05,1.3969999999999998
amazon,Movie,Thriller,4.05,1.3969999999999998
netflix,Movie,Science Fiction,6.15,16.04
disney,Movie,Documentary,7.45,2.003
hulu,Movie,Drama,6.4,16.527
netflix,Movie,Science Fiction,7.65,75.525
netflix,Movie,Action,7.65,75.525
netflix,Movie,Crime,7.65,75.525
netflix,Movie,Animation,7.65,75.525
netflix,Movie,Fantasy,6.050000000000001,20.015
netflix,Movie,Action,6.050000000000001,20.015
hbo,Movie,Drama,6.9,8.41
amazon,Movie,Romance,3.05,2.023
amazon,Movie,Drama,3.05,2.023
amazon,Movie,Action,3.05,2.023
amazon,Movie,Family,3.05,2.023
amazon,Movie,Action,4.65,2.314
amazon,Movie,Romance,4.65,2.314
amazon,Movie,Drama,3.35,1.4
netflix,Movie,Comedy,5.4,7.707999999999999
amazon,Movie,Romance,5.15,1.746
amazon,Movie,Action,5.15,1.746
amazon,Movie,Drama,5.15,1.746
netflix,Movie,Action,6.5,2.8539999999999996
netflix,Movie,Drama,6.5,2.8539999999999996
netflix,Movie,Thriller,6.5,2.8539999999999996
amazon,Movie,Crime,3.35,0.8170000000000001
amazon,Movie,Romance,3.35,0.8170000000000001
amazon,Movie,Thriller,3.35,0.8170000000000001
netflix,Movie,Drama,6.300000000000001,2.7760000000000002
netflix,Movie,Romance,6.300000000000001,2.7760000000000002
hbo,Movie,Comedy,6.6,14.954
hbo,Movie,Romance,6.6,14.954
netflix,Movie,Thriller,8.7,66.987
netflix,Movie,Crime,8.7,66.987
amazon,Movie,Comedy,6.0,8.174
amazon,Movie,Drama,6.0,8.174
amazon,Movie,Romance,6.0,8.174
amazon,Movie,Drama,3.55,0.857
hbo,Movie,Comedy,7.199999999999999,24.905
hbo,Movie,Drama,7.199999999999999,24.905
hbo,Movie,Romance,7.199999999999999,24.905
amazon,Movie,Crime,6.4,0.6
amazon,Movie,Thriller,6.4,0.6
amazon,Movie,Drama,6.4,0.6
netflix,Movie,Action,8.15,2.36
netflix,Movie,Drama,8.15,2.36
netflix,Movie,History,8.15,2.36
amazon,Movie,Drama,5.9,1.207
amazon,Movie,Romance,5.9,1.207
netflix,Movie,Comedy,4.9,4.967
netflix,Movie,Family,4.9,4.967
netflix,Movie,Music,4.9,4.967
netflix,Movie,Family,5.35,5.935
netflix,Movie,Comedy,5.0,6.272
netflix,Movie,Family,5.0,6.272
netflix,Movie,Music,5.0,6.272
netflix,Movie,Family,5.15,5.46
hbo,Movie,Comedy,4.65,3.025
hbo,Movie,Family,4.65,3.025
hulu,Movie,Horror,5.65,6.49
hulu,Movie,TV Movie,5.65,6.49
hbo,Movie,Drama,7.2,6.803
hbo,Movie,Music,7.2,6.803
hbo,Movie,Romance,7.2,6.803
amazon,Movie,Action,3.9,4.065
amazon,Movie,Drama,3.9,4.065
netflix,Movie,Crime,6.85,1.287
netflix,Movie,Thriller,6.85,1.287
disney,Movie,Animation,6.6,8.573
disney,Movie,Comedy,6.6,8.573
netflix,Movie,Crime,5.45,7.4670000000000005
netflix,Movie,Thriller,5.45,7.4670000000000005
hbo,Movie,Comedy,5.95,12.012
hbo,Movie,Drama,5.95,12.012
netflix,Movie,Family,5.9,27.633000000000003
netflix,Movie,Fantasy,5.9,27.633000000000003
netflix,Movie,Animation,5.9,27.633000000000003
netflix,Movie,Comedy,5.9,27.633000000000003
netflix,Movie,Adventure,5.9,27.633000000000003
netflix,Movie,Animation,6.5,38.638000000000005
netflix,Movie,Adventure,6.5,38.638000000000005
netflix,Movie,Comedy,6.5,38.638000000000005
netflix,Movie,Family,6.5,38.638000000000005
amazon,Movie,Drama,6.8,3.1069999999999998
amazon,Movie,Family,6.8,3.1069999999999998
netflix,Movie,Drama,7.35,4.862
netflix,Movie,Comedy,7.35,4.862
netflix,Movie,Romance,7.35,4.862
netflix,Movie,Romance,7.15,3.5180000000000002
netflix,Movie,Comedy,7.15,3.5180000000000002
netflix,Movie,Drama,7.15,3.5180000000000002
netflix,Movie,Comedy,6.5,2.426
netflix,Movie,Drama,6.5,2.426
netflix,Movie,Romance,6.5,2.426
netflix,Movie,Action,3.1,1.105
netflix,Movie,Drama,3.1,1.105
hbo,Movie,Comedy,7.35,5.831
hbo,Movie,Romance,7.35,5.831
hbo,Movie,Crime,7.5,7.2379999999999995
hbo,Movie,Romance,7.5,7.2379999999999995
hbo,Movie,Drama,7.5,7.2379999999999995
netflix,Movie,Documentary,6.6,1.788
hulu,Movie,Documentary,7.25,11.713
netflix,Movie,Comedy,7.1,4.922
netflix,Movie,Drama,7.1,4.922
netflix,Movie,Romance,7.1,4.922
netflix,Movie,Drama,5.6,2.4219999999999997
netflix,Movie,Comedy,7.85,2.6660000000000004
netflix,Movie,Drama,7.85,2.6660000000000004
netflix,Movie,Romance,7.85,2.6660000000000004
hbo,Movie,Drama,7.199999999999999,12.05
hbo,Movie,Music,7.199999999999999,12.05
amazon,Movie,Adventure,6.449999999999999,44.442
amazon,Movie,Action,6.449999999999999,44.442
amazon,Movie,Thriller,6.449999999999999,44.442
amazon,Movie,Crime,6.449999999999999,44.442
hbo,Movie,Adventure,6.449999999999999,44.442
hbo,Movie,Action,6.449999999999999,44.442
hbo,Movie,Thriller,6.449999999999999,44.442
hbo,Movie,Crime,6.449999999999999,44.442
netflix,Movie,Adventure,6.449999999999999,44.442
netflix,Movie,Action,6.449999999999999,44.442
netflix,Movie,Thriller,6.449999999999999,44.442
netflix,Movie,Crime,6.449999999999999,44.442
amazon,Movie,Horror,5.45,20.643
amazon,Movie,Mystery,5.45,20.643
amazon,Movie,Science Fiction,5.45,20.643
amazon,Movie,Thriller,5.6,3.14
amazon,Movie,Horror,5.6,3.14
netflix,Movie,Drama,6.65,9.102
netflix,Movie,Comedy,6.65,9.102
netflix,Movie,Romance,6.65,9.102
netflix,Movie,Comedy,7.8,11.003
netflix,Movie,Drama,7.8,11.003
disney,Movie,Drama,7.35,12.700999999999999
hulu,Movie,Drama,5.65,22.628
hulu,Movie,Fantasy,5.65,22.628
hulu,Movie,Horror,5.65,22.628
netflix,Movie,Drama,5.800000000000001,10.772
netflix,Movie,Adventure,5.800000000000001,10.772
netflix,Movie,History,5.800000000000001,10.772
amazon,Movie,Western,5.5,1.4
amazon,Movie,Music,7.15,3.352
amazon,Movie,Documentary,7.15,3.352
hbo,Movie,Drama,6.699999999999999,10.773
amazon,Movie,Fantasy,1.9,1.4
hbo,Movie,Documentary,4.75,1.435
netflix,Movie,Drama,7.65,2.535
netflix,Movie,TV Movie,7.65,2.535
netflix,Movie,Western,6.75,11.825
amazon,Movie,History,6.449999999999999,2.239
amazon,Movie,Drama,6.449999999999999,2.239
netflix,Movie,Documentary,7.55,9.282
netflix,Movie,Music,7.55,9.282
disney,Movie,Drama,5.65,5.972
disney,Movie,Family,5.65,5.972
disney,Movie,Comedy,5.65,5.972
disney,Movie,TV Movie,5.65,5.972
netflix,Movie,Music,7.1,7.19
netflix,Movie,Drama,7.1,7.19
netflix,Movie,Mystery,7.1,7.19
netflix,Movie,Romance,4.65,2.7689999999999997
netflix,Movie,Comedy,4.65,2.7689999999999997
amazon,Movie,Western,5.7,2.4930000000000003
netflix,Movie,Documentary,8.0,4.852
netflix,Movie,Drama,7.7,25.551
netflix,Movie,Comedy,6.55,4.046
amazon,Movie,Drama,6.050000000000001,3.3289999999999997
amazon,Movie,Action,6.050000000000001,3.3289999999999997
amazon,Movie,Romance,6.050000000000001,3.3289999999999997
hbo,Movie,Documentary,2.25,0.601
amazon,Movie,Romance,5.35,4.902
amazon,Movie,Thriller,5.35,4.902
netflix,Movie,Drama,6.65,6.5
netflix,Movie,Thriller,6.65,6.5
netflix,Movie,Crime,7.199999999999999,7.189
netflix,Movie,Mystery,7.199999999999999,7.189
netflix,Movie,Thriller,7.199999999999999,7.189
amazon,Movie,Thriller,6.95,2.957
amazon,Movie,Drama,6.95,2.957
amazon,Movie,Horror,4.4,4.404
amazon,Movie,Thriller,7.55,8.517999999999999
amazon,Movie,Action,7.55,8.517999999999999
amazon,Movie,Drama,7.55,8.517999999999999
amazon,Movie,Comedy,7.1,15.73
amazon,Movie,Drama,7.1,15.73
amazon,Movie,Romance,7.1,15.73
hulu,Movie,Action,5.65,24.811
hulu,Movie,Drama,5.65,24.811
hulu,Movie,Thriller,5.65,24.811
hulu,Movie,Mystery,5.65,24.811
amazon,Movie,Drama,6.050000000000001,2.61
amazon,Movie,Horror,6.050000000000001,2.61
amazon,Movie,Thriller,6.050000000000001,2.61
netflix,Movie,Action,6.300000000000001,33.821999999999996
netflix,Movie,Thriller,6.300000000000001,33.821999999999996
netflix,Movie,Science Fiction,6.300000000000001,33.821999999999996
netflix,Movie,Thriller,5.449999999999999,6.377999999999999
amazon,Movie,Thriller,3.2,4.945
amazon,Movie,Action,3.2,4.945
amazon,Movie,Drama,3.2,0.927
amazon,Movie,Thriller,3.2,0.927
amazon,Movie,Crime,3.2,0.927
disney,Movie,Adventure,5.75,19.913
disney,Movie,Family,5.75,19.913
disney,Movie,Fantasy,5.75,19.913
disney,Movie,Science Fiction,5.75,19.913
disney,Movie,Thriller,5.75,19.913
disney,Movie,Action,5.75,19.913
netflix,Movie,Adventure,5.75,19.913
netflix,Movie,Family,5.75,19.913
netflix,Movie,Fantasy,5.75,19.913
netflix,Movie,Science Fiction,5.75,19.913
netflix,Movie,Thriller,5.75,19.913
netflix,Movie,Action,5.75,19.913
hulu,Movie,Crime,6.199999999999999,12.962
hulu,Movie,Thriller,6.199999999999999,12.962
hulu,Movie,Drama,6.199999999999999,12.962
hulu,Movie,Animation,5.5,7.229
hulu,Movie,Family,5.5,7.229
hulu,Movie,Comedy,5.5,7.229
hulu,Movie,Adventure,5.5,7.229
netflix,Movie,Drama,6.5,10.998
hulu,Movie,Drama,6.45,4.962
hulu,Movie,Romance,6.45,4.962
netflix,Movie,Documentary,5.2,0.6
netflix,Movie,Comedy,6.050000000000001,12.91
netflix,Movie,Drama,6.050000000000001,12.91
netflix,Movie,Family,6.050000000000001,12.91
netflix,Movie,TV Movie,6.050000000000001,12.91
amazon,Movie,Drama,6.4,16.476
amazon,Movie,Romance,6.4,16.476
amazon,Movie,History,6.4,16.476
hulu,Movie,Thriller,5.4,8.759
hulu,Movie,Drama,5.4,8.759
netflix,Movie,Drama,7.35,1.274
netflix,Movie,Thriller,6.75,14.585999999999999
netflix,Movie,Action,6.75,14.585999999999999
netflix,Movie,Crime,6.75,14.585999999999999
netflix,Movie,Comedy,6.6,2.191
amazon,Movie,Action,5.2,3.073
amazon,Movie,Crime,5.2,3.073
netflix,Movie,Drama,8.1,19.11
netflix,Movie,History,8.1,19.11
netflix,Movie,Drama,4.35,3.603
netflix,Movie,Horror,4.35,3.603
netflix,Movie,Mystery,4.35,3.603
netflix,Movie,Horror,4.05,3.412
netflix,Movie,Thriller,7.449999999999999,2.0140000000000002
netflix,Movie,Mystery,7.449999999999999,2.0140000000000002
amazon,Movie,Adventure,5.65,1.555
netflix,Movie,Documentary,6.9,5.553
netflix,Movie,Action,5.9,20.125999999999998
netflix,Movie,Comedy,5.9,20.125999999999998
netflix,Movie,War,5.9,20.125999999999998
amazon,Movie,Thriller,5.0,4.564
amazon,Movie,Action,5.0,4.564
amazon,Movie,Adventure,5.0,4.564
netflix,Movie,Drama,7.9,20.072
netflix,Movie,Drama,7.0,1.4
netflix,Movie,Family,7.0,1.4
netflix,Movie,Comedy,5.9,5.046
netflix,Movie,Drama,5.9,5.046
hulu,Movie,Documentary,7.45,2.438
amazon,Movie,Comedy,7.15,18.22
amazon,Movie,Crime,7.15,18.22
hbo,Movie,Comedy,7.15,18.22
hbo,Movie,Crime,7.15,18.22
amazon,Movie,Drama,5.75,2.141
amazon,Movie,Horror,5.75,2.141
netflix,Movie,Drama,7.25,5.13
netflix,Movie,Romance,7.25,5.13
amazon,Movie,Romance,6.75,2.209
amazon,Movie,Comedy,6.75,2.209
amazon,Movie,Drama,6.75,2.209
amazon,Movie,Drama,6.35,6.582000000000001
amazon,Movie,Romance,6.35,6.582000000000001
netflix,Movie,Drama,6.35,6.582000000000001
netflix,Movie,Romance,6.35,6.582000000000001
netflix,Movie,Thriller,6.35,3.5389999999999997
netflix,Movie,Drama,6.35,3.5389999999999997
amazon,Movie,Crime,6.0,1.713
amazon,Movie,Thriller,6.0,1.713
amazon,Movie,Romance,6.0,1.713
amazon,Movie,Romance,7.55,3.575
amazon,Movie,Comedy,7.55,3.575
amazon,Movie,Drama,7.55,3.575
amazon,Movie,Action,6.4,2.764
amazon,Movie,Comedy,6.4,2.764
netflix,Movie,Comedy,6.15,4.1080000000000005
netflix,Movie,Drama,6.15,4.1080000000000005
netflix,Movie,Family,6.15,4.1080000000000005
netflix,Movie,Drama,6.199999999999999,1.8259999999999998
netflix,Movie,Romance,6.199999999999999,1.8259999999999998
amazon,Movie,Action,2.95,1.462
amazon,Movie,Romance,2.95,1.462
amazon,Movie,Crime,5.15,1.403
amazon,Movie,Horror,5.15,1.403
amazon,Movie,Thriller,5.15,1.403
netflix,Movie,Horror,5.449999999999999,3.048
disney,Movie,Family,7.15,100.67299999999999
disney,Movie,Animation,7.15,100.67299999999999
disney,Movie,Comedy,7.15,100.67299999999999
disney,Movie,Adventure,7.15,100.67299999999999
netflix,Movie,Comedy,4.5,3.688
netflix,Movie,Action,5.2,5.09
netflix,Movie,Crime,5.2,5.09
netflix,Movie,Drama,6.45,3.708
netflix,Movie,Music,6.45,3.708
netflix,Movie,Romance,6.45,3.708
netflix,Movie,Thriller,7.25,7.159
netflix,Movie,Crime,7.25,7.159
amazon,Movie,Action,8.149999999999999,1.3
amazon,Movie,Drama,8.149999999999999,1.3
hulu,Movie,Action,6.8,68.072
hulu,Movie,Thriller,6.8,68.072
amazon,Movie,Action,6.3,78.584
amazon,Movie,Thriller,6.3,78.584
amazon,Movie,Drama,6.3,78.584
hulu,Movie,Documentary,6.75,2.228
netflix,Movie,Drama,6.800000000000001,7.849
netflix,Movie,Comedy,7.1,2.3369999999999997
netflix,Movie,Family,7.1,2.3369999999999997
netflix,Movie,Drama,7.1,2.3369999999999997
amazon,Movie,Documentary,7.9,6.797999999999999
amazon,Movie,Music,7.9,6.797999999999999
amazon,Movie,Comedy,6.5,16.038
amazon,Movie,Family,6.5,16.038
amazon,Movie,Documentary,3.9,1.869
amazon,Movie,Action,6.05,14.727
amazon,Movie,Crime,6.05,14.727
amazon,Movie,Thriller,6.05,14.727
netflix,Movie,Thriller,5.1,11.460999999999999
netflix,Movie,Action,5.1,11.460999999999999
netflix,Movie,Crime,5.1,11.460999999999999
netflix,Movie,Action,6.55,15.172
netflix,Movie,Horror,6.55,15.172
netflix,Movie,Drama,6.55,15.172
netflix,Movie,Fantasy,6.55,15.172
netflix,Movie,Thriller,5.75,0.6
netflix,Movie,Comedy,7.699999999999999,11.822000000000001
netflix,Movie,Drama,7.699999999999999,11.822000000000001
netflix,Movie,History,7.699999999999999,11.822000000000001
amazon,Movie,Action,7.75,6.425
amazon,Movie,Drama,7.75,6.425
amazon,Movie,Action,3.2,0.88
amazon,Movie,Western,3.2,0.88
netflix,Movie,Animation,7.0,59.845
netflix,Movie,Comedy,7.0,59.845
netflix,Movie,Family,7.0,59.845
netflix,Movie,Western,7.0,59.845
netflix,Movie,Adventure,7.0,59.845
amazon,Movie,War,5.8,4.24
amazon,Movie,History,5.8,4.24
amazon,Movie,Drama,5.8,4.24
amazon,Movie,Romance,5.8,4.24
netflix,Movie,War,5.8,4.24
netflix,Movie,History,5.8,4.24
netflix,Movie,Drama,5.8,4.24
netflix,Movie,Romance,5.8,4.24
netflix,Movie,Romance,6.1,1.785
netflix,Movie,Drama,6.1,1.785
netflix,Movie,Music,6.1,1.785
hbo,Movie,Comedy,5.15,10.234
hbo,Movie,Fantasy,5.15,10.234
hulu,Movie,Fantasy,6.5,11.8
hbo,Movie,Crime,8.2,16.165
hbo,Movie,Drama,8.2,16.165
hbo,Movie,Mystery,8.2,16.165
disney,Movie,Animation,7.9,152.924
disney,Movie,Comedy,7.9,152.924
disney,Movie,Family,7.9,152.924
disney,Movie,Fantasy,7.9,152.924
netflix,Movie,Action,5.699999999999999,14.802
netflix,Movie,Adventure,5.699999999999999,14.802
netflix,Movie,Animation,5.699999999999999,14.802
netflix,Movie,Family,5.699999999999999,14.802
netflix,Movie,Documentary,6.35,2.6289999999999996
amazon,Movie,Action,8.2,11.412
amazon,Movie,Thriller,8.2,11.412
amazon,Movie,Crime,8.2,11.412
netflix,Movie,Thriller,4.9,17.86
netflix,Movie,Drama,4.9,17.86
netflix,Movie,Mystery,4.9,17.86
netflix,Movie,Horror,4.9,17.86
hulu,Movie,Thriller,5.5,2.5580000000000003
netflix,Movie,Horror,5.9,12.132
netflix,Movie,Drama,5.9,12.132
netflix,Movie,Science Fiction,5.9,12.132
hbo,Movie,Drama,7.550000000000001,16.206
hbo,Movie,Music,7.550000000000001,16.206
netflix,Movie,Comedy,7.0,2.9330000000000003
netflix,Movie,TV Movie,7.0,2.9330000000000003
amazon,Movie,Drama,6.05,1.744
netflix,Movie,Documentary,6.95,9.225
netflix,Movie,Music,6.95,9.225
netflix,Movie,Documentary,7.4,2.398
netflix,Movie,Documentary,6.85,4.359
netflix,Movie,Music,6.85,4.359
netflix,Movie,Documentary,6.9,6.142
netflix,Movie,Documentary,7.1,7.267
netflix,Movie,Documentary,6.95,4.336
netflix,Movie,Music,6.95,4.336
netflix,Movie,Documentary,6.55,3.563
netflix,Movie,Music,6.55,3.563
netflix,Movie,Documentary,6.85,5.18
amazon,Movie,Comedy,5.9,1.245
amazon,Movie,Music,5.9,1.245
amazon,Movie,Romance,5.9,1.245
hulu,Movie,Drama,6.8,6.501
hulu,Movie,Romance,6.8,6.501
netflix,Movie,Drama,6.5,1.4
netflix,Movie,Horror,6.5,1.4
netflix,Movie,Thriller,6.5,1.4
disney,Movie,Family,5.6,12.197000000000001
disney,Movie,Comedy,5.6,12.197000000000001
disney,Movie,Drama,5.6,12.197000000000001
disney,Movie,TV Movie,5.6,12.197000000000001
netflix,Movie,Action,4.800000000000001,4.808
netflix,Movie,Comedy,4.800000000000001,4.808
hbo,Movie,Comedy,6.949999999999999,52.023
hbo,Movie,Horror,6.949999999999999,52.023
hbo,Movie,Thriller,6.949999999999999,52.023
netflix,Movie,Comedy,6.35,9.886000000000001
